,action,reward,load,location_y,location_x
4029,2,0.0,2,3,4
4030,2,0.0,2,3,4
4031,2,0.0,2,3,4
4032,3,6.5,2,3,4
4033,4,-1.0,3,4,4
4034,4,-1.0,3,4,3
4035,1,-1.0,3,4,2
4036,1,-1.0,3,3,2
4037,4,-1.0,3,2,2
4038,4,21.5,3,2,1
4039,2,-1.0,0,2,0
4040,2,6.5,0,2,1
4041,2,-1.0,1,2,2
4042,2,6.5,1,2,3
4043,1,6.5,2,2,4
4044,4,-1.0,3,1,4
4045,4,-1.0,3,1,3
4046,4,-1.0,3,1,2
4047,4,-1.0,3,1,1
4048,3,21.5,3,1,0
4049,2,-1.0,0,2,0
4050,2,-1.0,0,2,1
4051,2,-1.0,0,2,2
4052,2,6.5,0,2,3
4053,3,-1.0,1,2,4
4054,3,6.5,1,3,4
4055,4,-1.0,2,4,4
4056,4,6.5,2,4,3
4057,4,-1.0,3,4,2
4058,4,-1.0,3,4,1
4059,1,-1.0,3,4,0
4060,1,21.5,3,3,0
4061,2,-1.0,0,2,0
4062,2,-1.0,0,2,1
4063,2,6.5,0,2,2
4064,1,6.5,1,2,3
4065,2,6.5,2,1,3
4066,4,-1.0,3,1,4
4067,4,-1.0,3,1,3
4068,3,-1.0,3,1,2
4069,4,-1.0,3,2,2
4070,4,21.5,3,2,1
4071,1,-1.0,0,2,0
4072,1,-1.0,0,1,0
4073,2,6.5,0,0,0
4074,2,-1.0,1,0,1
4075,2,6.5,1,0,2
4076,3,-1.0,2,0,3
4077,3,-1.0,2,1,3
4078,3,-1.0,2,2,3
4079,4,6.5,2,3,3
4080,4,-1.0,3,3,2
4081,4,-1.0,3,3,1
4082,1,21.5,3,3,0
4083,1,6.5,0,2,0
4084,3,6.5,1,1,0
4085,2,-1.0,0,2,0
4086,2,-1.0,0,2,1
4087,2,-1.0,0,2,2
4088,2,-1.0,0,2,3
4089,1,6.5,0,2,4
4090,2,0.0,1,1,4
4091,2,0.0,1,1,4
4092,2,0.0,1,1,4
4093,1,-1.0,1,1,4
4094,4,-1.0,1,0,4
4095,4,-1.0,1,0,3
4096,4,6.5,1,0,2
4097,4,-1.0,2,0,1
4098,3,-1.0,2,0,0
4099,3,14.0,2,1,0
4100,2,6.5,0,2,0
4101,4,6.5,1,2,1
4102,2,-1.0,0,2,0
4103,0,0.0,0,2,1
4104,1,-1.0,0,2,1
4105,1,6.5,0,1,1
4106,3,-1.0,1,0,1
4107,3,-1.0,1,1,1
4108,4,6.5,1,2,1
4109,2,-1.0,0,2,0
4110,0,0.0,0,2,1
4111,2,-1.0,0,2,1
4112,1,6.5,0,2,2
4113,2,6.5,1,1,2
4114,3,-1.0,2,1,3
4115,2,6.5,2,2,3
4116,4,-1.0,3,2,4
4117,4,-1.0,3,2,3
4118,4,-1.0,3,2,2
4119,4,21.5,3,2,1
4120,2,-1.0,0,2,0
4121,2,-1.0,0,2,1
4122,1,6.5,0,2,2
4123,1,6.5,1,1,2
4124,2,6.5,2,0,2
4125,4,-1.0,3,0,3
4126,4,-1.0,3,0,2
4127,3,-1.0,3,0,1
4128,4,-1.0,3,1,1
4129,3,21.5,3,1,0
4130,3,-1.0,0,2,0
4131,2,-1.0,0,3,0
4132,3,-1.0,0,3,1
4133,2,6.5,0,4,1
4134,2,-1.0,1,4,2
4135,1,-1.0,1,4,3
4136,1,-1.0,1,3,3
4137,1,6.5,1,2,3
4138,3,-1.0,2,1,3
4139,4,-1.0,2,2,3
4140,4,-1.0,2,2,2
4141,4,14.0,2,2,1
4142,0,0.0,0,2,0
4143,2,-1.0,0,2,0
4144,2,-1.0,0,2,1
4145,2,6.5,0,2,2
4146,0,0.0,1,2,3
4147,0,0.0,1,2,3
4148,2,6.5,1,2,3
4149,4,-1.0,2,2,4
4150,4,-1.0,2,2,3
4151,4,6.5,2,2,2
4152,4,21.5,3,2,1
4153,1,-1.0,0,2,0
4154,2,-1.0,0,1,0
4155,1,6.5,0,1,1
4156,3,-1.0,1,0,1
4157,3,-1.0,1,1,1
4158,3,-1.0,1,2,1
4159,2,6.5,1,3,1
4160,1,-1.0,2,3,2
4161,4,-1.0,2,2,2
4162,4,14.0,2,2,1
4163,2,-1.0,0,2,0
4164,0,0.0,0,2,1
4165,0,0.0,0,2,1
4166,0,0.0,0,2,1
4167,0,0.0,0,2,1
4168,0,0.0,0,2,1
4169,2,-1.0,0,2,1
4170,1,6.5,0,2,2
4171,2,6.5,1,1,2
4172,3,-1.0,2,1,3
4173,4,-1.0,2,2,3
4174,1,-1.0,2,2,2
4175,4,6.5,2,1,2
4176,3,-1.0,3,1,1
4177,4,21.5,3,2,1
4178,2,-1.0,0,2,0
4179,2,-1.0,0,2,1
4180,2,-1.0,0,2,2
4181,2,6.5,0,2,3
4182,4,-1.0,1,2,4
4183,4,6.5,1,2,3
4184,4,-1.0,2,2,2
4185,4,14.0,2,2,1
4186,2,-1.0,0,2,0
4187,1,6.5,0,2,1
4188,2,-1.0,1,1,1
4189,2,6.5,1,1,2
4190,4,-1.0,2,1,3
4191,4,6.5,2,1,2
4192,3,-1.0,3,1,1
4193,4,21.5,3,2,1
4194,2,-1.0,0,2,0
4195,2,6.5,0,2,1
4196,4,-1.0,1,2,2
4197,4,6.5,1,2,1
4198,2,-1.0,0,2,0
4199,0,0.0,0,2,1
4200,2,-1.0,0,2,0
4201,0,0.0,0,2,1
4202,0,0.0,0,2,1
4203,3,-1.0,0,2,1
4204,2,-1.0,0,3,1
4205,3,6.5,0,3,2
4206,0,0.0,1,4,2
4207,0,0.0,1,4,2
4208,0,0.0,1,4,2
4209,0,0.0,1,4,2
4210,0,0.0,1,4,2
4211,1,-1.0,1,4,2
4212,1,-1.0,1,3,2
4213,1,-1.0,1,2,2
4214,1,6.5,1,1,2
4215,3,-1.0,2,0,2
4216,4,-1.0,2,1,2
4217,4,-1.0,2,1,1
4218,3,14.0,2,1,0
4219,2,-1.0,0,2,0
4220,2,-1.0,0,2,1
4221,3,-1.0,0,2,2
4222,2,6.5,0,3,2
4223,0,0.0,1,3,3
4224,0,0.0,1,3,3
4225,0,0.0,1,3,3
4226,0,0.0,1,3,3
4227,1,-1.0,1,3,3
4228,1,-1.0,1,2,3
4229,4,-1.0,1,1,3
4230,4,6.5,1,1,2
4231,4,-1.0,2,1,1
4232,3,14.0,2,1,0
4233,2,-1.0,0,2,0
4234,2,6.5,0,2,1
4235,3,-1.0,1,2,2
4236,2,-1.0,1,3,2
4237,2,6.5,1,3,3
4238,3,6.5,2,3,4
4239,4,-1.0,3,4,4
4240,4,-1.0,3,4,3
4241,1,-1.0,3,4,2
4242,4,-1.0,3,3,2
4243,4,-1.0,3,3,1
4244,1,21.5,3,3,0
4245,2,-1.0,0,2,0
4246,3,-1.0,0,2,1
4247,2,6.5,0,3,1
4248,2,6.5,1,3,2
4249,2,6.5,2,3,3
4250,1,-1.0,3,3,4
4251,4,-1.0,3,2,4
4252,4,-1.0,3,2,3
4253,4,-1.0,3,2,2
4254,4,21.5,3,2,1
4255,2,-1.0,0,2,0
4256,2,6.5,0,2,1
4257,1,-1.0,1,2,2
4258,2,-1.0,1,1,2
4259,1,6.5,1,1,3
4260,3,-1.0,2,0,3
4261,3,-1.0,2,1,3
4262,3,-1.0,2,2,3
4263,3,6.5,2,3,3
4264,4,-1.0,3,4,3
4265,4,-1.0,3,4,2
4266,4,-1.0,3,4,1
4267,1,-1.0,3,4,0
4268,1,21.5,3,3,0
4269,3,-1.0,0,2,0
4270,3,6.5,0,3,0
4271,1,-1.0,1,4,0
4272,1,6.5,1,3,0
4273,2,-1.0,0,2,0
4274,2,6.5,0,2,1
4275,2,-1.0,1,2,2
4276,1,6.5,1,2,3
4277,3,-1.0,2,1,3
4278,4,-1.0,2,2,3
4279,3,6.5,2,2,2
4280,1,-1.0,3,3,2
4281,4,-1.0,3,2,2
4282,4,21.5,3,2,1
4283,2,-1.0,0,2,0
4284,0,0.0,0,2,1
4285,0,0.0,0,2,1
4286,0,0.0,0,2,1
4287,0,0.0,0,2,1
4288,0,0.0,0,2,1
4289,0,0.0,0,2,1
4290,0,0.0,0,2,1
4291,0,0.0,0,2,1
4292,0,0.0,0,2,1
4293,0,0.0,0,2,1
4294,2,-1.0,0,2,1
4295,1,-1.0,0,2,2
4296,2,6.5,0,1,2
4297,4,-1.0,1,1,3
4298,4,-1.0,1,1,2
4299,1,6.5,1,1,1
4300,3,-1.0,2,0,1
4301,3,-1.0,2,1,1
4302,3,6.5,2,2,1
4303,1,-1.0,3,3,1
4304,4,21.5,3,2,1
4305,2,-1.0,0,2,0
4306,2,-1.0,0,2,1
4307,3,-1.0,0,2,2
4308,3,6.5,0,3,2
4309,0,0.0,1,4,2
4310,2,-1.0,1,4,2
4311,1,-1.0,1,4,3
4312,1,-1.0,1,3,3
4313,1,6.5,1,2,3
4314,3,-1.0,2,1,3
4315,4,-1.0,2,2,3
4316,4,-1.0,2,2,2
4317,4,14.0,2,2,1
4318,2,-1.0,0,2,0
4319,2,-1.0,0,2,1
4320,1,-1.0,0,2,2
4321,2,-1.0,0,1,2
4322,2,6.5,0,1,3
4323,2,0.0,1,1,4
4324,3,-1.0,1,1,4
4325,3,-1.0,1,2,4
4326,4,-1.0,1,3,4
4327,4,-1.0,1,3,3
4328,4,-1.0,1,3,2
4329,3,6.5,1,3,1
4330,1,-1.0,2,4,1
4331,1,6.5,2,3,1
4332,4,21.5,3,2,1
4333,2,-1.0,0,2,0
4334,2,6.5,0,2,1
4335,3,-1.0,1,2,2
4336,2,-1.0,1,3,2
4337,3,6.5,1,3,3
4338,1,-1.0,2,4,3
4339,1,-1.0,2,3,3
4340,4,6.5,2,2,3
4341,4,-1.0,3,2,2
4342,4,21.5,3,2,1
4343,1,-1.0,0,2,0
4344,1,6.5,0,1,0
4345,2,6.5,1,0,0
4346,3,-1.0,2,0,1
4347,3,-1.0,2,1,1
4348,4,14.0,2,2,1
4349,2,-1.0,0,2,0
4350,3,-1.0,0,2,1
4351,3,6.5,0,3,1
4352,1,-1.0,1,4,1
4353,4,-1.0,1,3,1
4354,1,6.5,1,3,0
4355,4,0.0,0,2,0
4356,2,-1.0,0,2,0
4357,0,0.0,0,2,1
4358,0,0.0,0,2,1
4359,0,0.0,0,2,1
4360,2,-1.0,0,2,1
4361,2,-1.0,0,2,2
4362,1,-1.0,0,2,3
4363,2,-1.0,0,1,3
4364,1,6.5,0,1,4
4365,0,0.0,1,0,4
4366,0,0.0,1,0,4
4367,0,0.0,1,0,4
4368,0,0.0,1,0,4
4369,2,0.0,1,0,4
4370,2,0.0,1,0,4
4371,1,0.0,1,0,4
4372,3,-1.0,1,0,4
4373,3,6.5,1,1,4
4374,4,-1.0,2,2,4
4375,4,-1.0,2,2,3
4376,1,-1.0,2,2,2
4377,1,6.5,2,1,2
4378,4,-1.0,3,0,2
4379,4,-1.0,3,0,1
4380,3,-1.0,3,0,0
4381,3,21.5,3,1,0
4382,3,-1.0,0,2,0
4383,2,-1.0,0,3,0
4384,2,6.5,0,3,1
4385,2,-1.0,1,3,2
4386,2,-1.0,1,3,3
4387,3,6.5,1,3,4
4388,1,-1.0,2,4,4
4389,1,-1.0,2,3,4
4390,3,6.5,2,2,4
4391,4,-1.0,3,3,4
4392,4,-1.0,3,3,3
4393,4,-1.0,3,3,2
4394,1,-1.0,3,3,1
4395,4,21.5,3,2,1
4396,2,-1.0,0,2,0
4397,0,0.0,0,2,1
4398,0,0.0,0,2,1
4399,0,0.0,0,2,1
4400,2,-1.0,0,2,0
4401,3,-1.0,0,2,1
4402,2,-1.0,0,3,1
4403,3,6.5,0,3,2
4404,0,0.0,1,4,2
4405,0,0.0,1,4,2
4406,2,-1.0,1,4,2
4407,2,-1.0,1,4,3
4408,1,6.5,1,4,4
4409,2,0.0,2,3,4
4410,1,6.5,2,3,4
4411,4,-1.0,3,2,4
4412,4,-1.0,3,2,3
4413,4,-1.0,3,2,2
4414,4,21.5,3,2,1
4415,3,-1.0,0,2,0
4416,2,6.5,0,3,0
4417,4,-1.0,1,3,1
4418,1,6.5,1,3,0
4419,3,-1.0,0,2,0
4420,2,-1.0,0,3,0
4421,2,-1.0,0,3,1
4422,3,6.5,0,3,2
4423,1,-1.0,1,4,2
4424,1,6.5,1,3,2
4425,1,-1.0,2,2,2
4426,1,6.5,2,1,2
4427,4,-1.0,3,0,2
4428,4,-1.0,3,0,1
4429,3,-1.0,3,0,0
4430,3,21.5,3,1,0
4431,2,-1.0,0,2,0
4432,2,-1.0,0,2,1
4433,3,-1.0,0,2,2
4434,2,6.5,0,3,2
4435,0,7.5,1,3,3
4436,0,0.0,2,3,3
4437,0,0.0,2,3,3
4438,0,0.0,2,3,3
4439,0,0.0,2,3,3
4440,1,-1.0,2,3,3
4441,4,-1.0,2,2,3
4442,4,6.5,2,2,2
4443,4,21.5,3,2,1
4444,2,-1.0,0,2,0
4445,2,-1.0,0,2,1
4446,2,-1.0,0,2,2
4447,2,6.5,0,2,3
4448,4,-1.0,1,2,4
4449,4,-1.0,1,2,3
4450,1,-1.0,1,2,2
4451,4,-1.0,1,1,2
4452,1,6.5,1,1,1
4453,4,-1.0,2,0,1
4454,3,-1.0,2,0,0
4455,3,14.0,2,1,0
4456,2,-1.0,0,2,0
4457,0,0.0,0,2,1
4458,0,0.0,0,2,1
4459,0,0.0,0,2,1
4460,2,-1.0,0,2,1
4461,1,-1.0,0,2,2
4462,2,-1.0,0,1,2
4463,2,6.5,0,1,3
4464,3,-1.0,1,1,4
4465,3,-1.0,1,2,4
4466,4,6.5,1,3,4
4467,4,-1.0,2,3,3
4468,1,-1.0,2,3,2
4469,4,-1.0,2,2,2
4470,4,14.0,2,2,1
4471,1,6.5,0,2,0
4472,3,6.5,1,1,0
4473,3,-1.0,0,2,0
4474,2,-1.0,0,3,0
4475,3,-1.0,0,3,1
4476,2,6.5,0,4,1
4477,0,0.0,1,4,2
4478,1,-1.0,1,4,2
4479,2,-1.0,1,3,2
4480,1,-1.0,1,3,3
4481,1,-1.0,1,2,3
4482,1,6.5,1,1,3
4483,3,-1.0,2,0,3
4484,3,-1.0,2,1,3
4485,4,-1.0,2,2,3
4486,4,-1.0,2,2,2
4487,4,14.0,2,2,1
4488,2,-1.0,0,2,0
4489,1,-1.0,0,2,1
4490,2,-1.0,0,1,1
4491,2,6.5,0,1,2
4492,3,-1.0,1,1,3
4493,3,-1.0,1,2,3
4494,2,6.5,1,3,3
4495,1,-1.0,2,3,4
4496,4,-1.0,2,2,4
4497,4,6.5,2,2,3
4498,4,-1.0,3,2,2
4499,4,21.5,3,2,1
4500,2,-1.0,0,2,0
4501,0,0.0,0,2,1
4502,0,0.0,0,2,1
4503,3,-1.0,0,2,1
4504,2,-1.0,0,3,1
4505,3,-1.0,0,3,2
4506,2,-1.0,0,4,2
4507,2,6.5,0,4,3
4508,1,-1.0,1,4,4
4509,4,-1.0,1,3,4
4510,4,6.5,1,3,3
4511,1,-1.0,2,3,2
4512,4,-1.0,2,2,2
4513,4,14.0,2,2,1
4514,2,-1.0,0,2,0
4515,0,0.0,0,2,1
4516,0,0.0,0,2,1
4517,0,0.0,0,2,1
4518,0,0.0,0,2,1
4519,0,0.0,0,2,1
4520,0,0.0,0,2,1
4521,0,0.0,0,2,1
4522,0,0.0,0,2,1
4523,0,0.0,0,2,1
4524,0,0.0,0,2,1
4525,0,0.0,0,2,1
4526,0,0.0,0,2,1
4527,0,0.0,0,2,1
4528,0,0.0,0,2,1
4529,0,0.0,0,2,1
4530,0,0.0,0,2,1
4531,0,0.0,0,2,1
4532,0,0.0,0,2,1
4533,0,0.0,0,2,1
4534,0,0.0,0,2,1
4535,0,0.0,0,2,1
4536,0,0.0,0,2,1
4537,2,-1.0,0,2,1
4538,1,6.5,0,2,2
4539,0,0.0,1,1,2
4540,0,0.0,1,1,2
4541,2,-1.0,1,1,2
4542,2,6.5,1,1,3
4543,3,-1.0,2,1,4
4544,3,-1.0,2,2,4
4545,3,6.5,2,3,4
4546,4,-1.0,3,4,4
4547,4,-1.0,3,4,3
4548,1,-1.0,3,4,2
4549,1,-1.0,3,3,2
4550,4,-1.0,3,2,2
4551,4,21.5,3,2,1
4552,2,-1.0,0,2,0
4553,0,0.0,0,2,1
4554,4,-1.0,0,2,1
4555,3,6.5,0,2,0
4556,1,6.5,1,3,0
4557,2,-1.0,0,2,0
4558,0,0.0,0,2,1
4559,0,0.0,0,2,1
4560,0,0.0,0,2,1
4561,0,0.0,0,2,1
4562,0,0.0,0,2,1
4563,0,0.0,0,2,1
4564,0,0.0,0,2,1
4565,0,0.0,0,2,1
4566,0,0.0,0,2,1
4567,0,0.0,0,2,1
4568,0,0.0,0,2,1
4569,1,6.5,0,2,1
4570,3,-1.0,1,1,1
4571,4,6.5,1,2,1
4572,2,-1.0,0,2,0
4573,2,-1.0,0,2,1
4574,1,6.5,0,2,2
4575,0,0.0,1,1,2
4576,0,0.0,1,1,2
4577,0,0.0,1,1,2
4578,0,0.0,1,1,2
4579,0,0.0,1,1,2
4580,1,-1.0,1,1,2
4581,2,6.5,1,0,2
4582,3,-1.0,2,0,3
4583,3,-1.0,2,1,3
4584,4,6.5,2,2,3
4585,4,-1.0,3,2,2
4586,4,21.5,3,2,1
4587,2,-1.0,0,2,0
4588,3,6.5,0,2,1
4589,1,-1.0,1,3,1
4590,1,6.5,1,2,1
4591,3,-1.0,2,1,1
4592,4,14.0,2,2,1
4593,2,-1.0,0,2,0
4594,2,-1.0,0,2,1
4595,2,-1.0,0,2,2
4596,2,6.5,0,2,3
4597,4,6.5,1,2,4
4598,3,6.5,2,2,3
4599,4,-1.0,3,3,3
4600,2,-1.0,0,2,0
4601,0,0.0,0,2,1
4602,0,0.0,0,2,1
4603,2,-1.0,0,2,1
4604,1,-1.0,0,2,2
4605,2,-1.0,0,1,2
4606,1,6.5,0,1,3
4607,0,0.0,1,0,3
4608,0,0.0,1,0,3
4609,3,-1.0,1,0,3
4610,3,-1.0,1,1,3
4611,3,-1.0,1,2,3
4612,4,6.5,1,3,3
4613,1,-1.0,2,3,2
4614,4,-1.0,2,2,2
4615,4,14.0,2,2,1
4616,3,-1.0,0,2,0
4617,2,-1.0,0,3,0
4618,3,6.5,0,3,1
4619,1,-1.0,1,4,1
4620,4,-1.0,1,3,1
4621,1,6.5,1,3,0
4622,2,-1.0,0,2,0
4623,0,0.0,0,2,1
4624,0,0.0,0,2,1
4625,0,0.0,0,2,1
4626,0,0.0,0,2,1
4627,1,-1.0,0,2,1
4628,1,6.5,0,1,1
4629,3,-1.0,1,0,1
4630,3,-1.0,1,1,1
4631,4,6.5,1,2,1
4632,2,-1.0,0,2,0
4633,2,-1.0,0,2,1
4634,3,-1.0,0,2,2
4635,2,6.5,0,3,2
4636,2,6.5,1,3,3
4637,3,6.5,2,3,4
4638,4,-1.0,3,4,4
4639,4,-1.0,3,4,3
4640,1,-1.0,3,4,2
4641,1,-1.0,3,3,2
4642,4,-1.0,3,2,2
4643,4,21.5,3,2,1
4644,2,-1.0,0,2,0
4645,0,0.0,0,2,1
4646,2,-1.0,0,2,1
4647,1,6.5,0,2,2
4648,0,0.0,1,1,2
4649,0,0.0,1,1,2
4650,0,0.0,1,1,2
4651,3,-1.0,1,1,2
4652,3,-1.0,1,2,2
4653,3,6.5,1,3,2
4654,0,0.0,2,4,2
4655,2,-1.0,2,4,2
4656,2,-1.0,2,4,3
4657,2,7.5,2,4,4
4658,1,-1.0,3,4,4
4659,1,-1.0,3,3,4
4660,4,-1.0,3,2,4
4661,4,-1.0,3,2,3
4662,4,-1.0,3,2,2
4663,4,21.5,3,2,1
4664,1,-1.0,0,2,0
4665,1,6.5,0,1,0
4666,3,-1.0,1,0,0
4667,2,-1.0,1,1,0
4668,2,-1.0,1,1,1
4669,2,6.5,1,1,2
4670,4,-1.0,2,1,3
4671,4,-1.0,2,1,2
4672,3,-1.0,2,1,1
4673,4,14.0,2,2,1
4674,2,-1.0,0,2,0
4675,0,0.0,0,2,1
4676,0,0.0,0,2,1
4677,0,0.0,0,2,1
4678,0,0.0,0,2,1
4679,0,0.0,0,2,1
4680,0,0.0,0,2,1
4681,0,0.0,0,2,1
4682,2,-1.0,0,2,1
4683,2,-1.0,0,2,2
4684,2,6.5,0,2,3
4685,0,0.0,1,2,4
4686,0,0.0,1,2,4
4687,0,0.0,1,2,4
4688,0,0.0,1,2,4
4689,0,0.0,1,2,4
4690,4,-1.0,1,2,4
4691,4,6.5,1,2,3
4692,4,-1.0,2,2,2
4693,4,14.0,2,2,1
4694,2,-1.0,0,2,0
4695,3,6.5,0,2,1
4696,4,-1.0,1,3,1
4697,1,6.5,1,3,0
4698,2,-1.0,0,2,0
4699,2,-1.0,0,2,1
4700,2,-1.0,0,2,2
4701,1,-1.0,0,2,3
4702,1,6.5,0,1,3
4703,2,6.5,1,0,3
4704,4,-1.0,2,0,4
4705,3,-1.0,2,0,3
4706,4,-1.0,2,1,3
4707,4,6.5,2,1,2
4708,4,-1.0,3,1,1
4709,3,21.5,3,1,0
4710,0,0.0,0,2,0
4711,2,-1.0,0,2,0
4712,0,0.0,0,2,1
4713,0,0.0,0,2,1
4714,0,0.0,0,2,1
4715,0,0.0,0,2,1
4716,0,0.0,0,2,1
4717,0,0.0,0,2,1
4718,0,0.0,0,2,1
4719,0,0.0,0,2,1
4720,0,0.0,0,2,1
4721,0,0.0,0,2,1
4722,0,0.0,0,2,1
4723,2,-1.0,0,2,1
4724,1,6.5,0,2,2
4725,0,0.0,1,1,2
4726,0,0.0,1,1,2
4727,4,6.5,1,1,2
4728,4,-1.0,2,1,1
4729,3,14.0,2,1,0
4730,2,-1.0,0,2,0
4731,3,-1.0,0,2,1
4732,3,6.5,0,3,1
4733,2,-1.0,1,4,1
4734,2,-1.0,1,4,2
4735,2,-1.0,1,4,3
4736,1,6.5,1,4,4
4737,4,-1.0,2,3,4
4738,1,-1.0,2,3,3
4739,4,6.5,2,2,3
4740,4,-1.0,3,2,2
4741,4,21.5,3,2,1
4742,3,-1.0,0,2,0
4743,3,6.5,0,3,0
4744,1,-1.0,1,4,0
4745,1,6.5,1,3,0
4746,2,-1.0,0,2,0
4747,2,6.5,0,2,1
4748,2,6.5,1,2,2
4749,4,-1.0,2,2,3
4750,1,-1.0,2,2,2
4751,1,6.5,2,1,2
4752,4,-1.0,3,0,2
4753,3,-1.0,3,0,1
4754,4,-1.0,3,1,1
4755,3,21.5,3,1,0
4756,3,-1.0,0,2,0
4757,2,-1.0,0,3,0
4758,3,-1.0,0,3,1
4759,2,6.5,0,4,1
4760,2,-1.0,1,4,2
4761,2,6.5,1,4,3
4762,1,-1.0,2,4,4
4763,4,6.5,2,3,4
4764,4,-1.0,3,3,3
4765,1,-1.0,3,3,2
4766,4,-1.0,3,2,2
4767,4,21.5,3,2,1
4768,2,-1.0,0,2,0
4769,0,0.0,0,2,1
4770,0,0.0,0,2,1
4771,0,0.0,0,2,1
4772,0,0.0,0,2,1
4773,0,0.0,0,2,1
4774,3,-1.0,0,2,1
4775,3,6.5,0,3,1
4776,2,-1.0,1,4,1
4777,2,6.5,1,4,2
4778,1,-1.0,2,4,3
4779,2,6.5,2,3,3
4780,4,-1.0,3,3,4
4781,4,-1.0,3,3,3
4782,4,-1.0,3,3,2
4783,1,-1.0,3,3,1
4784,4,21.5,3,2,1
4785,2,-1.0,0,2,0
4786,2,-1.0,0,2,1
4787,2,-1.0,0,2,2
4788,1,6.5,0,2,3
4789,3,-1.0,1,1,3
4790,2,6.5,1,2,3
4791,3,-1.0,2,2,4
4792,4,6.5,2,3,4
4793,4,-1.0,3,3,3
4794,1,-1.0,3,3,2
4795,4,-1.0,3,2,2
4796,4,21.5,3,2,1
4797,2,-1.0,0,2,0
4798,0,0.0,0,2,1
4799,0,0.0,0,2,1
4800,2,-1.0,0,2,0
4801,0,0.0,0,2,1
4802,2,-1.0,0,2,1
4803,2,6.5,0,2,2
4804,3,-1.0,1,2,3
4805,2,6.5,1,3,3
4806,4,-1.0,2,3,4
4807,2,6.5,2,3,3
4808,4,-1.0,3,3,4
4809,4,-1.0,3,3,3
4810,4,-1.0,3,3,2
4811,1,-1.0,3,3,1
4812,4,21.5,3,2,1
4813,3,-1.0,0,2,0
4814,2,6.5,0,3,0
4815,2,-1.0,1,3,1
4816,1,-1.0,1,3,2
4817,1,6.5,1,2,2
4818,3,6.5,2,1,2
4819,4,-1.0,3,2,2
4820,4,21.5,3,2,1
4821,2,-1.0,0,2,0
4822,0,0.0,0,2,1
4823,0,0.0,0,2,1
4824,0,0.0,0,2,1
4825,0,0.0,0,2,1
4826,0,0.0,0,2,1
4827,0,0.0,0,2,1
4828,0,0.0,0,2,1
4829,0,0.0,0,2,1
4830,0,0.0,0,2,1
4831,0,0.0,0,2,1
4832,0,0.0,0,2,1
4833,3,-1.0,0,2,1
4834,3,-1.0,0,3,1
4835,2,6.5,0,4,1
4836,2,6.5,1,4,2
4837,1,-1.0,2,4,3
4838,4,-1.0,2,3,3
4839,4,6.5,2,3,2
4840,1,-1.0,3,3,1
4841,4,21.5,3,2,1
4842,2,-1.0,0,2,0
4843,2,6.5,0,2,1
4844,4,-1.0,1,2,2
4845,4,6.5,1,2,1
4846,2,-1.0,0,2,0
4847,0,0.0,0,2,1
4848,0,0.0,0,2,1
4849,0,0.0,0,2,1
4850,0,0.0,0,2,1
4851,0,0.0,0,2,1
4852,3,-1.0,0,2,1
4853,2,-1.0,0,3,1
4854,3,6.5,0,3,2
4855,0,0.0,1,4,2
4856,1,-1.0,1,4,2
4857,1,-1.0,1,3,2
4858,1,-1.0,1,2,2
4859,0,7.5,1,1,2
4860,4,6.5,2,1,2
4861,3,-1.0,3,1,1
4862,4,21.5,3,2,1
4863,2,-1.0,0,2,0
4864,2,-1.0,0,2,1
4865,1,-1.0,0,2,2
4866,2,6.5,0,1,2
4867,1,-1.0,1,1,3
4868,4,6.5,1,0,3
4869,3,-1.0,2,0,2
4870,4,-1.0,2,1,2
4871,3,-1.0,2,1,1
4872,0,7.5,2,2,1
4873,4,21.5,3,2,1
4874,2,-1.0,0,2,0
4875,1,6.5,0,2,1
4876,1,-1.0,1,1,1
4877,2,6.5,1,0,1
4878,2,6.5,2,0,2
4879,4,-1.0,3,0,3
4880,4,-1.0,3,0,2
4881,4,-1.0,3,0,1
4882,3,-1.0,3,0,0
4883,3,21.5,3,1,0
4884,2,-1.0,0,2,0
4885,0,0.0,0,2,1
4886,2,-1.0,0,2,1
4887,3,-1.0,0,2,2
4888,2,-1.0,0,3,2
4889,2,6.5,0,3,3
4890,0,0.0,1,3,4
4891,0,0.0,1,3,4
4892,0,0.0,1,3,4
4893,0,0.0,1,3,4
4894,0,0.0,1,3,4
4895,0,0.0,1,3,4
4896,0,0.0,1,3,4
4897,0,0.0,1,3,4
4898,0,0.0,1,3,4
4899,4,-1.0,1,3,4
4900,4,-1.0,1,3,3
4901,1,6.5,1,3,2
4902,4,-1.0,2,2,2
4903,4,14.0,2,2,1
4904,2,-1.0,0,2,0
4905,2,-1.0,0,2,1
4906,1,-1.0,0,2,2
4907,1,6.5,0,1,2
4908,2,-1.0,1,0,2
4909,3,-1.0,1,0,3
4910,3,-1.0,1,1,3
4911,3,-1.0,1,2,3
4912,2,6.5,1,3,3
4913,2,0.0,2,3,4
4914,2,0.0,2,3,4
4915,1,-1.0,2,3,4
4916,1,-1.0,2,2,4
4917,1,6.5,2,1,4
4918,4,-1.0,3,0,4
4919,4,-1.0,3,0,3
4920,3,-1.0,3,0,2
4921,4,-1.0,3,1,2
4922,3,-1.0,3,1,1
4923,4,21.5,3,2,1
4924,3,-1.0,0,2,0
4925,2,-1.0,0,3,0
4926,3,6.5,0,3,1
4927,2,-1.0,1,4,1
4928,2,6.5,1,4,2
