,action,reward,load,location_y,location_x
11839,4,-1.0,1,2,4
11840,4,-1.0,1,2,3
11841,4,-1.0,1,2,2
11842,4,6.5,1,2,1
11843,2,-1.0,0,2,0
11844,0,0.0,0,2,1
11845,0,0.0,0,2,1
11846,0,0.0,0,2,1
11847,0,0.0,0,2,1
11848,0,0.0,0,2,1
11849,0,0.0,0,2,1
11850,0,0.0,0,2,1
11851,2,-1.0,0,2,1
11852,1,-1.0,0,2,2
11853,2,6.5,0,1,2
11854,3,-1.0,1,1,3
11855,4,-1.0,1,2,3
11856,4,-1.0,1,2,2
11857,4,6.5,1,2,1
11858,2,-1.0,0,2,0
11859,1,-1.0,0,2,1
11860,2,6.5,0,1,1
11861,4,-1.0,1,1,2
11862,3,-1.0,1,1,1
11863,4,6.5,1,2,1
11864,2,-1.0,0,2,0
11865,0,0.0,0,2,1
11866,0,0.0,0,2,1
11867,0,0.0,0,2,1
11868,0,0.0,0,2,1
11869,2,-1.0,0,2,1
11870,2,6.5,0,2,2
11871,4,-1.0,1,2,3
11872,4,-1.0,1,2,2
11873,4,6.5,1,2,1
11874,2,-1.0,0,2,0
11875,0,0.0,0,2,1
11876,0,0.0,0,2,1
11877,0,0.0,0,2,1
11878,0,0.0,0,2,1
11879,0,0.0,0,2,1
11880,0,0.0,0,2,1
11881,0,0.0,0,2,1
11882,0,0.0,0,2,1
11883,0,0.0,0,2,1
11884,0,0.0,0,2,1
11885,0,0.0,0,2,1
11886,2,-1.0,0,2,1
11887,1,6.5,0,2,2
11888,4,-1.0,1,1,2
11889,3,-1.0,1,1,1
11890,4,6.5,1,2,1
11891,2,-1.0,0,2,0
11892,2,-1.0,0,2,1
11893,2,-1.0,0,2,2
11894,2,6.5,0,2,3
11895,4,-1.0,1,2,4
11896,4,-1.0,1,2,3
11897,4,-1.0,1,2,2
11898,4,6.5,1,2,1
11899,0,0.0,0,2,0
11900,0,0.0,0,2,0
11901,2,-1.0,0,2,0
11902,2,-1.0,0,2,1
11903,3,6.5,0,2,2
11904,1,-1.0,1,3,2
11905,4,-1.0,1,2,2
11906,4,6.5,1,2,1
11907,2,-1.0,0,2,0
11908,2,-1.0,0,2,1
11909,3,-1.0,0,2,2
11910,3,-1.0,0,3,2
11911,2,6.5,0,4,2
11912,4,-1.0,1,4,3
11913,4,-1.0,1,4,2
11914,4,-1.0,1,4,1
11915,1,-1.0,1,4,0
11916,1,6.5,1,3,0
11917,2,-1.0,0,2,0
11918,3,-1.0,0,2,1
11919,3,6.5,0,3,1
11920,4,-1.0,1,4,1
11921,1,-1.0,1,4,0
11922,1,6.5,1,3,0
11923,3,6.5,0,2,0
11924,1,6.5,1,3,0
11925,2,-1.0,0,2,0
11926,0,0.0,0,2,1
11927,3,-1.0,0,2,1
11928,3,6.5,0,3,1
11929,1,-1.0,1,4,1
11930,4,-1.0,1,3,1
11931,1,6.5,1,3,0
11932,3,-1.0,0,2,0
11933,2,6.5,0,3,0
11934,4,-1.0,1,3,1
11935,1,6.5,1,3,0
11936,2,-1.0,0,2,0
11937,2,6.5,0,2,1
11938,4,-1.0,1,2,2
11939,4,6.5,1,2,1
11940,2,-1.0,0,2,0
11941,0,0.0,0,2,1
11942,0,0.0,0,2,1
11943,0,0.0,0,2,1
11944,0,0.0,0,2,1
11945,0,0.0,0,2,1
11946,0,0.0,0,2,1
11947,2,-1.0,0,2,1
11948,3,-1.0,0,2,2
11949,3,-1.0,0,3,2
11950,2,6.5,0,4,2
11951,4,-1.0,1,4,3
11952,4,-1.0,1,4,2
11953,1,-1.0,1,4,1
11954,4,-1.0,1,3,1
11955,1,6.5,1,3,0
11956,2,6.5,0,2,0
11957,4,6.5,1,2,1
11958,2,-1.0,0,2,0
11959,0,0.0,0,2,1
11960,2,-1.0,0,2,1
11961,2,-1.0,0,2,2
11962,2,6.5,0,2,3
11963,4,-1.0,1,2,4
11964,4,-1.0,1,2,3
11965,4,-1.0,1,2,2
11966,4,6.5,1,2,1
11967,2,-1.0,0,2,0
11968,0,0.0,0,2,1
11969,2,-1.0,0,2,1
11970,3,-1.0,0,2,2
11971,3,-1.0,0,3,2
11972,2,6.5,0,4,2
11973,4,-1.0,1,4,3
11974,4,-1.0,1,4,2
11975,1,-1.0,1,4,1
11976,4,-1.0,1,3,1
11977,1,6.5,1,3,0
11978,2,-1.0,0,2,0
11979,2,-1.0,0,2,1
11980,2,6.5,0,2,2
11981,0,0.0,1,2,3
11982,0,0.0,1,2,3
11983,0,0.0,1,2,3
11984,0,0.0,1,2,3
11985,4,-1.0,1,2,3
11986,4,-1.0,1,2,2
11987,4,6.5,1,2,1
11988,2,-1.0,0,2,0
11989,0,0.0,0,2,1
11990,0,0.0,0,2,1
11991,0,0.0,0,2,1
11992,2,-1.0,0,2,1
11993,1,-1.0,0,2,2
11994,1,6.5,0,1,2
11995,4,-1.0,1,0,2
11996,3,-1.0,1,0,1
11997,3,-1.0,1,1,1
11998,4,6.5,1,2,1
11999,2,-1.0,0,2,0
12000,2,-1.0,0,2,0
12001,0,0.0,0,2,1
12002,0,0.0,0,2,1
12003,0,0.0,0,2,1
12004,0,0.0,0,2,1
12005,0,0.0,0,2,1
12006,0,0.0,0,2,1
12007,0,0.0,0,2,1
12008,0,0.0,0,2,1
12009,0,0.0,0,2,1
12010,0,0.0,0,2,1
12011,0,0.0,0,2,1
12012,0,0.0,0,2,1
12013,0,0.0,0,2,1
12014,0,0.0,0,2,1
12015,0,0.0,0,2,1
12016,0,0.0,0,2,1
12017,0,0.0,0,2,1
12018,0,0.0,0,2,1
12019,0,0.0,0,2,1
12020,0,0.0,0,2,1
12021,0,0.0,0,2,1
12022,2,-1.0,0,2,1
12023,1,-1.0,0,2,2
12024,2,6.5,0,1,2
12025,4,-1.0,1,1,3
12026,3,-1.0,1,1,2
12027,4,-1.0,1,2,2
12028,4,6.5,1,2,1
12029,1,-1.0,0,2,0
12030,1,-1.0,0,1,0
12031,2,6.5,0,0,0
12032,3,-1.0,1,0,1
12033,4,-1.0,1,1,1
12034,3,6.5,1,1,0
12035,2,-1.0,0,2,0
12036,0,0.0,0,2,1
12037,0,0.0,0,2,1
12038,0,0.0,0,2,1
12039,0,0.0,0,2,1
12040,0,0.0,0,2,1
12041,2,-1.0,0,2,1
12042,2,6.5,0,2,2
12043,4,-1.0,1,2,3
12044,4,-1.0,1,2,2
12045,4,6.5,1,2,1
12046,1,-1.0,0,2,0
12047,2,6.5,0,1,0
12048,3,-1.0,1,1,1
12049,4,6.5,1,2,1
12050,2,-1.0,0,2,0
12051,0,0.0,0,2,1
12052,3,-1.0,0,2,1
12053,3,6.5,0,3,1
12054,1,-1.0,1,4,1
12055,4,-1.0,1,3,1
12056,1,6.5,1,3,0
12057,2,-1.0,0,2,0
12058,2,-1.0,0,2,1
12059,1,-1.0,0,2,2
12060,2,-1.0,0,1,2
12061,2,6.5,0,1,3
12062,4,-1.0,1,1,4
12063,4,-1.0,1,1,3
12064,4,-1.0,1,1,2
12065,3,-1.0,1,1,1
12066,4,6.5,1,2,1
12067,2,-1.0,0,2,0
12068,2,-1.0,0,2,1
12069,3,-1.0,0,2,2
12070,2,-1.0,0,3,2
12071,2,6.5,0,3,3
12072,4,-1.0,1,3,4
12073,4,-1.0,1,3,3
12074,1,-1.0,1,3,2
12075,4,-1.0,1,2,2
12076,4,6.5,1,2,1
12077,2,-1.0,0,2,0
12078,0,0.0,0,2,1
12079,0,0.0,0,2,1
12080,0,0.0,0,2,1
12081,0,0.0,0,2,1
12082,0,0.0,0,2,1
12083,0,0.0,0,2,1
12084,0,0.0,0,2,1
12085,0,0.0,0,2,1
12086,0,0.0,0,2,1
12087,0,0.0,0,2,1
12088,0,0.0,0,2,1
12089,0,0.0,0,2,1
12090,0,0.0,0,2,1
12091,0,0.0,0,2,1
12092,0,0.0,0,2,1
12093,0,0.0,0,2,1
12094,0,0.0,0,2,1
12095,2,6.5,0,2,1
12096,4,-1.0,1,2,2
12097,4,6.5,1,2,1
12098,2,6.5,0,2,0
12099,4,6.5,1,2,1
12100,2,-1.0,0,2,0
12101,0,0.0,0,2,1
12102,0,0.0,0,2,1
12103,0,0.0,0,2,1
12104,0,0.0,0,2,1
12105,0,0.0,0,2,1
12106,0,0.0,0,2,1
12107,2,-1.0,0,2,1
12108,1,6.5,0,2,2
12109,4,-1.0,1,1,2
12110,4,-1.0,1,1,1
12111,3,6.5,1,1,0
12112,2,-1.0,0,2,0
12113,2,-1.0,0,2,1
12114,1,-1.0,0,2,2
12115,2,6.5,0,1,2
12116,4,-1.0,1,1,3
12117,4,-1.0,1,1,2
12118,4,-1.0,1,1,1
12119,3,6.5,1,1,0
12120,3,-1.0,0,2,0
12121,3,-1.0,0,3,0
12122,2,6.5,0,4,0
12123,1,-1.0,1,4,1
12124,4,-1.0,1,3,1
12125,1,6.5,1,3,0
12126,1,-1.0,0,2,0
12127,1,-1.0,0,1,0
12128,2,6.5,0,0,0
12129,3,-1.0,1,0,1
12130,3,-1.0,1,1,1
12131,4,6.5,1,2,1
12132,2,-1.0,0,2,0
12133,2,-1.0,0,2,1
12134,3,-1.0,0,2,2
12135,2,-1.0,0,3,2
12136,2,6.5,0,3,3
12137,4,-1.0,1,3,4
12138,1,-1.0,1,3,3
12139,4,-1.0,1,2,3
12140,4,-1.0,1,2,2
12141,4,6.5,1,2,1
12142,2,-1.0,0,2,0
12143,2,-1.0,0,2,1
12144,3,-1.0,0,2,2
12145,1,6.5,0,3,2
12146,4,-1.0,1,2,2
12147,4,6.5,1,2,1
12148,2,-1.0,0,2,0
12149,2,-1.0,0,2,1
12150,2,-1.0,0,2,2
12151,1,-1.0,0,2,3
12152,2,6.5,0,1,3
12153,4,-1.0,1,1,4
12154,4,-1.0,1,1,3
12155,4,-1.0,1,1,2
12156,3,-1.0,1,1,1
12157,4,6.5,1,2,1
12158,2,-1.0,0,2,0
12159,2,-1.0,0,2,1
12160,1,-1.0,0,2,2
12161,2,6.5,0,1,2
12162,4,-1.0,1,1,3
12163,4,-1.0,1,1,2
12164,3,-1.0,1,1,1
12165,4,6.5,1,2,1
12166,2,-1.0,0,2,0
12167,2,6.5,0,2,1
12168,4,-1.0,1,2,2
12169,4,6.5,1,2,1
12170,1,6.5,0,2,0
12171,3,6.5,1,1,0
12172,1,-1.0,0,2,0
12173,2,-1.0,0,1,0
12174,2,-1.0,0,1,1
12175,2,6.5,0,1,2
12176,4,-1.0,1,1,3
12177,3,-1.0,1,1,2
12178,4,-1.0,1,2,2
12179,4,6.5,1,2,1
12180,2,-1.0,0,2,0
12181,2,-1.0,0,2,1
12182,3,-1.0,0,2,2
12183,2,6.5,0,3,2
12184,4,-1.0,1,3,3
12185,4,-1.0,1,3,2
12186,4,-1.0,1,3,1
12187,1,6.5,1,3,0
12188,1,-1.0,0,2,0
12189,2,6.5,0,1,0
12190,3,-1.0,1,1,1
12191,4,6.5,1,2,1
12192,2,-1.0,0,2,0
12193,0,0.0,0,2,1
12194,0,0.0,0,2,1
12195,0,0.0,0,2,1
12196,2,-1.0,0,2,1
12197,3,-1.0,0,2,2
12198,3,-1.0,0,3,2
12199,2,6.5,0,4,2
12200,2,-1.0,0,2,0
12201,0,0.0,0,2,1
12202,0,0.0,0,2,1
12203,0,0.0,0,2,1
12204,0,0.0,0,2,1
12205,0,0.0,0,2,1
12206,0,0.0,0,2,1
12207,0,0.0,0,2,1
12208,0,7.5,0,2,1
12209,4,6.5,1,2,1
12210,2,-1.0,0,2,0
12211,2,6.5,0,2,1
12212,4,-1.0,1,2,2
12213,4,6.5,1,2,1
12214,2,-1.0,0,2,0
12215,2,-1.0,0,2,1
12216,2,6.5,0,2,2
12217,4,-1.0,1,2,3
12218,4,-1.0,1,2,2
12219,4,6.5,1,2,1
12220,2,-1.0,0,2,0
12221,0,0.0,0,2,1
12222,0,0.0,0,2,1
12223,0,0.0,0,2,1
12224,3,-1.0,0,2,1
12225,3,6.5,0,3,1
12226,4,-1.0,1,4,1
12227,1,-1.0,1,4,0
12228,1,6.5,1,3,0
12229,3,-1.0,0,2,0
12230,2,6.5,0,3,0
12231,4,-1.0,1,3,1
12232,1,6.5,1,3,0
12233,2,-1.0,0,2,0
12234,1,-1.0,0,2,1
12235,1,-1.0,0,1,1
12236,2,6.5,0,0,1
12237,4,-1.0,1,0,2
12238,4,-1.0,1,0,1
12239,3,-1.0,1,0,0
12240,3,6.5,1,1,0
12241,2,-1.0,0,2,0
12242,2,-1.0,0,2,1
12243,1,-1.0,0,2,2
12244,2,-1.0,0,1,2
12245,2,6.5,0,1,3
12246,4,-1.0,1,1,4
12247,4,-1.0,1,1,3
12248,4,-1.0,1,1,2
12249,4,-1.0,1,1,1
12250,3,6.5,1,1,0
12251,2,-1.0,0,2,0
12252,1,-1.0,0,2,1
12253,2,6.5,0,1,1
12254,4,-1.0,1,1,2
12255,4,-1.0,1,1,1
12256,3,6.5,1,1,0
12257,2,-1.0,0,2,0
12258,2,-1.0,0,2,1
12259,1,-1.0,0,2,2
12260,2,-1.0,0,1,2
12261,2,6.5,0,1,3
12262,4,-1.0,1,1,4
12263,4,-1.0,1,1,3
12264,4,-1.0,1,1,2
12265,4,-1.0,1,1,1
12266,3,6.5,1,1,0
12267,2,-1.0,0,2,0
12268,2,-1.0,0,2,1
12269,2,6.5,0,2,2
12270,4,-1.0,1,2,3
12271,4,-1.0,1,2,2
12272,4,6.5,1,2,1
12273,2,-1.0,0,2,0
12274,0,0.0,0,2,1
12275,2,-1.0,0,2,1
12276,0,0.0,0,2,2
12277,0,0.0,0,2,2
12278,0,0.0,0,2,2
12279,1,-1.0,0,2,2
12280,3,-1.0,0,1,2
12281,4,-1.0,0,2,2
12282,3,6.5,0,2,1
12283,4,-1.0,1,3,1
12284,1,6.5,1,3,0
12285,4,0.0,0,2,0
12286,2,-1.0,0,2,0
12287,2,-1.0,0,2,1
12288,2,6.5,0,2,2
12289,4,-1.0,1,2,3
12290,4,-1.0,1,2,2
12291,4,6.5,1,2,1
12292,1,-1.0,0,2,0
12293,1,-1.0,0,1,0
12294,2,6.5,0,0,0
12295,4,-1.0,1,0,1
12296,3,-1.0,1,0,0
12297,3,6.5,1,1,0
12298,1,6.5,0,2,0
12299,3,6.5,1,1,0
12300,2,-1.0,0,2,0
12301,2,-1.0,0,2,1
12302,3,-1.0,0,2,2
12303,2,-1.0,0,3,2
12304,2,6.5,0,3,3
12305,4,-1.0,1,3,4
12306,4,-1.0,1,3,3
12307,1,-1.0,1,3,2
12308,4,-1.0,1,2,2
12309,4,6.5,1,2,1
12310,2,-1.0,0,2,0
12311,0,0.0,0,2,1
12312,3,-1.0,0,2,1
12313,4,-1.0,0,3,1
12314,3,6.5,0,3,0
12315,1,-1.0,1,4,0
12316,1,6.5,1,3,0
12317,3,-1.0,0,2,0
12318,2,-1.0,0,3,0
12319,2,-1.0,0,3,1
12320,2,6.5,0,3,2
12321,4,-1.0,1,3,3
12322,4,-1.0,1,3,2
12323,4,-1.0,1,3,1
12324,1,6.5,1,3,0
12325,3,-1.0,0,2,0
12326,3,6.5,0,3,0
12327,1,-1.0,1,4,0
12328,1,6.5,1,3,0
12329,2,-1.0,0,2,0
12330,2,-1.0,0,2,1
12331,2,-1.0,0,2,2
12332,2,6.5,0,2,3
12333,4,-1.0,1,2,4
12334,4,-1.0,1,2,3
12335,4,-1.0,1,2,2
12336,4,6.5,1,2,1
12337,2,-1.0,0,2,0
12338,2,6.5,0,2,1
12339,4,-1.0,1,2,2
12340,4,6.5,1,2,1
12341,2,-1.0,0,2,0
12342,2,-1.0,0,2,1
12343,2,6.5,0,2,2
12344,4,-1.0,1,2,3
12345,4,-1.0,1,2,2
12346,4,6.5,1,2,1
12347,0,0.0,0,2,0
12348,2,-1.0,0,2,0
12349,0,0.0,0,2,1
12350,2,-1.0,0,2,1
12351,3,6.5,0,2,2
12352,4,-1.0,1,3,2
12353,4,-1.0,1,3,1
12354,1,6.5,1,3,0
12355,2,-1.0,0,2,0
12356,2,-1.0,0,2,1
12357,3,6.5,0,2,2
12358,1,-1.0,1,3,2
12359,4,-1.0,1,2,2
12360,4,6.5,1,2,1
12361,2,-1.0,0,2,0
12362,0,0.0,0,2,1
12363,3,-1.0,0,2,1
12364,3,6.5,0,3,1
12365,1,-1.0,1,4,1
12366,4,-1.0,1,3,1
12367,1,6.5,1,3,0
12368,2,-1.0,0,2,0
12369,2,-1.0,0,2,1
12370,3,6.5,0,2,2
12371,1,-1.0,1,3,2
12372,4,-1.0,1,2,2
12373,4,6.5,1,2,1
12374,3,-1.0,0,2,0
12375,3,-1.0,0,3,0
12376,2,6.5,0,4,0
12377,4,-1.0,1,4,1
12378,1,-1.0,1,4,0
12379,1,6.5,1,3,0
12380,0,0.0,0,2,0
12381,2,-1.0,0,2,0
12382,0,0.0,0,2,1
12383,2,6.5,0,2,1
12384,4,-1.0,1,2,2
12385,4,6.5,1,2,1
12386,2,-1.0,0,2,0
12387,2,6.5,0,2,1
12388,4,-1.0,1,2,2
12389,4,6.5,1,2,1
12390,2,-1.0,0,2,0
12391,0,0.0,0,2,1
12392,0,0.0,0,2,1
12393,1,-1.0,0,2,1
12394,2,6.5,0,1,1
12395,4,-1.0,1,1,2
12396,3,-1.0,1,1,1
12397,4,6.5,1,2,1
12398,2,-1.0,0,2,0
12399,0,0.0,0,2,1
12400,2,-1.0,0,2,0
12401,0,0.0,0,2,1
12402,0,0.0,0,2,1
12403,0,0.0,0,2,1
12404,0,0.0,0,2,1
12405,0,0.0,0,2,1
12406,0,0.0,0,2,1
12407,0,0.0,0,2,1
12408,0,0.0,0,2,1
12409,0,0.0,0,2,1
12410,0,0.0,0,2,1
12411,0,0.0,0,2,1
12412,0,0.0,0,2,1
12413,0,0.0,0,2,1
12414,0,0.0,0,2,1
12415,0,0.0,0,2,1
12416,0,0.0,0,2,1
12417,0,0.0,0,2,1
12418,2,-1.0,0,2,1
12419,0,0.0,0,2,2
12420,0,0.0,0,2,2
12421,0,0.0,0,2,2
12422,2,-1.0,0,2,2
12423,2,6.5,0,2,3
12424,4,-1.0,1,2,4
12425,4,-1.0,1,2,3
12426,4,-1.0,1,2,2
12427,4,6.5,1,2,1
12428,2,-1.0,0,2,0
12429,3,6.5,0,2,1
12430,4,-1.0,1,3,1
12431,1,6.5,1,3,0
12432,2,-1.0,0,2,0
12433,3,-1.0,0,2,1
12434,3,-1.0,0,3,1
12435,2,6.5,0,4,1
12436,4,-1.0,1,4,2
12437,4,-1.0,1,4,1
12438,1,-1.0,1,4,0
12439,1,6.5,1,3,0
12440,2,-1.0,0,2,0
12441,3,-1.0,0,2,1
12442,3,-1.0,0,3,1
12443,2,6.5,0,4,1
12444,4,-1.0,1,4,2
12445,1,-1.0,1,4,1
12446,4,-1.0,1,3,1
12447,1,6.5,1,3,0
12448,2,-1.0,0,2,0
12449,3,6.5,0,2,1
12450,4,-1.0,1,3,1
12451,1,6.5,1,3,0
12452,2,-1.0,0,2,0
12453,0,0.0,0,2,1
12454,2,-1.0,0,2,1
12455,1,-1.0,0,2,2
12456,1,-1.0,0,1,2
12457,2,6.5,0,0,2
12458,3,-1.0,1,0,3
12459,4,-1.0,1,1,3
12460,4,-1.0,1,1,2
12461,4,-1.0,1,1,1
12462,3,6.5,1,1,0
12463,3,-1.0,0,2,0
12464,3,-1.0,0,3,0
12465,2,6.5,0,4,0
12466,4,-1.0,1,4,1
12467,1,-1.0,1,4,0
12468,1,6.5,1,3,0
12469,1,-1.0,0,2,0
12470,2,-1.0,0,1,0
12471,2,-1.0,0,1,1
12472,2,6.5,0,1,2
12473,4,-1.0,1,1,3
12474,4,-1.0,1,1,2
12475,3,-1.0,1,1,1
12476,4,6.5,1,2,1
12477,2,-1.0,0,2,0
12478,2,-1.0,0,2,1
12479,3,-1.0,0,2,2
12480,3,-1.0,0,3,2
12481,2,6.5,0,4,2
12482,1,-1.0,1,4,3
12483,4,-1.0,1,3,3
12484,4,-1.0,1,3,2
12485,1,-1.0,1,3,1
12486,4,6.5,1,2,1
12487,2,-1.0,0,2,0
12488,2,-1.0,0,2,1
12489,2,-1.0,0,2,2
12490,2,6.5,0,2,3
12491,4,-1.0,1,2,4
12492,4,-1.0,1,2,3
12493,4,-1.0,1,2,2
12494,4,6.5,1,2,1
12495,0,0.0,0,2,0
12496,0,0.0,0,2,0
12497,0,0.0,0,2,0
12498,2,-1.0,0,2,0
12499,1,6.5,0,2,1
12500,3,-1.0,1,1,1
12501,4,6.5,1,2,1
12502,2,-1.0,0,2,0
12503,2,-1.0,0,2,1
12504,2,-1.0,0,2,2
12505,2,6.5,0,2,3
12506,4,-1.0,1,2,4
12507,4,-1.0,1,2,3
12508,4,-1.0,1,2,2
12509,4,6.5,1,2,1
12510,2,-1.0,0,2,0
12511,3,-1.0,0,2,1
12512,2,6.5,0,3,1
12513,1,-1.0,1,3,2
12514,4,-1.0,1,2,2
12515,4,6.5,1,2,1
12516,2,6.5,0,2,0
12517,4,6.5,1,2,1
12518,3,-1.0,0,2,0
12519,3,6.5,0,3,0
12520,1,-1.0,1,4,0
12521,1,6.5,1,3,0
12522,2,-1.0,0,2,0
12523,3,-1.0,0,2,1
12524,3,6.5,0,3,1
12525,1,-1.0,1,4,1
12526,4,-1.0,1,3,1
12527,1,6.5,1,3,0
12528,2,-1.0,0,2,0
12529,0,0.0,0,2,1
12530,0,0.0,0,2,1
12531,0,0.0,0,2,1
12532,0,0.0,0,2,1
12533,0,0.0,0,2,1
12534,0,0.0,0,2,1
12535,0,0.0,0,2,1
12536,0,0.0,0,2,1
12537,0,0.0,0,2,1
12538,0,0.0,0,2,1
12539,0,0.0,0,2,1
12540,0,0.0,0,2,1
12541,0,0.0,0,2,1
12542,0,0.0,0,2,1
12543,3,6.5,0,2,1
12544,4,-1.0,1,3,1
12545,1,6.5,1,3,0
12546,2,-1.0,0,2,0
12547,0,0.0,0,2,1
12548,0,0.0,0,2,1
12549,2,-1.0,0,2,1
12550,1,-1.0,0,2,2
12551,2,6.5,0,1,2
12552,4,-1.0,1,1,3
12553,4,-1.0,1,1,2
12554,3,-1.0,1,1,1
12555,4,6.5,1,2,1
12556,2,-1.0,0,2,0
12557,3,-1.0,0,2,1
12558,2,6.5,0,3,1
12559,4,-1.0,1,3,2
12560,4,-1.0,1,3,1
12561,1,6.5,1,3,0
12562,2,-1.0,0,2,0
12563,3,-1.0,0,2,1
12564,3,-1.0,0,3,1
12565,2,6.5,0,4,1
12566,4,-1.0,1,4,2
12567,4,-1.0,1,4,1
12568,1,-1.0,1,4,0
12569,1,6.5,1,3,0
12570,2,-1.0,0,2,0
12571,0,0.0,0,2,1
12572,0,0.0,0,2,1
12573,0,0.0,0,2,1
12574,2,-1.0,0,2,1
12575,0,0.0,0,2,2
12576,0,0.0,0,2,2
12577,0,0.0,0,2,2
12578,0,0.0,0,2,2
12579,0,0.0,0,2,2
12580,3,-1.0,0,2,2
12581,4,-1.0,0,3,2
12582,3,6.5,0,3,1
12583,4,-1.0,1,4,1
12584,1,-1.0,1,4,0
12585,1,6.5,1,3,0
12586,2,-1.0,0,2,0
12587,0,0.0,0,2,1
12588,3,-1.0,0,2,1
12589,3,6.5,0,3,1
12590,1,-1.0,1,4,1
12591,4,-1.0,1,3,1
12592,1,6.5,1,3,0
12593,3,-1.0,0,2,0
12594,2,6.5,0,3,0
12595,4,-1.0,1,3,1
12596,1,6.5,1,3,0
12597,2,-1.0,0,2,0
12598,2,-1.0,0,2,1
12599,2,6.5,0,2,2
12600,2,-1.0,0,2,0
12601,0,0.0,0,2,1
12602,0,0.0,0,2,1
12603,0,0.0,0,2,1
12604,0,0.0,0,2,1
12605,3,-1.0,0,2,1
12606,3,-1.0,0,3,1
12607,2,-1.0,0,4,1
12608,1,6.5,0,4,2
12609,4,-1.0,1,3,2
12610,4,-1.0,1,3,1
12611,1,6.5,1,3,0
12612,3,-1.0,0,2,0
12613,3,6.5,0,3,0
12614,1,-1.0,1,4,0
12615,1,6.5,1,3,0
12616,1,-1.0,0,2,0
12617,1,-1.0,0,1,0
12618,2,6.5,0,0,0
12619,3,-1.0,1,0,1
12620,3,-1.0,1,1,1
12621,4,6.5,1,2,1
12622,2,-1.0,0,2,0
12623,1,-1.0,0,2,1
12624,1,6.5,0,1,1
12625,3,-1.0,1,0,1
12626,4,-1.0,1,1,1
12627,3,6.5,1,1,0
12628,3,-1.0,0,2,0
12629,2,-1.0,0,3,0
12630,3,-1.0,0,3,1
12631,2,6.5,0,4,1
12632,4,-1.0,1,4,2
12633,4,-1.0,1,4,1
12634,1,-1.0,1,4,0
12635,1,6.5,1,3,0
12636,1,-1.0,0,2,0
12637,2,-1.0,0,1,0
12638,2,6.5,0,1,1
12639,4,-1.0,1,1,2
12640,3,-1.0,1,1,1
12641,4,6.5,1,2,1
12642,1,-1.0,0,2,0
12643,2,-1.0,0,1,0
12644,2,-1.0,0,1,1
12645,2,6.5,0,1,2
12646,4,-1.0,1,1,3
12647,4,-1.0,1,1,2
12648,4,-1.0,1,1,1
12649,3,6.5,1,1,0
12650,2,-1.0,0,2,0
12651,0,0.0,0,2,1
12652,2,-1.0,0,2,1
12653,0,0.0,0,2,2
12654,3,-1.0,0,2,2
12655,2,-1.0,0,3,2
12656,2,6.5,0,3,3
12657,4,-1.0,1,3,4
12658,4,-1.0,1,3,3
12659,4,-1.0,1,3,2
12660,4,-1.0,1,3,1
12661,1,6.5,1,3,0
12662,3,-1.0,0,2,0
12663,3,6.5,0,3,0
12664,1,-1.0,1,4,0
12665,1,6.5,1,3,0
12666,2,-1.0,0,2,0
12667,2,-1.0,0,2,1
12668,0,0.0,0,2,2
12669,1,-1.0,0,2,2
12670,0,7.5,0,1,2
12671,3,-1.0,1,1,2
12672,4,-1.0,1,2,2
12673,4,6.5,1,2,1
12674,4,0.0,0,2,0
12675,2,-1.0,0,2,0
12676,1,-1.0,0,2,1
12677,2,6.5,0,1,1
12678,4,-1.0,1,1,2
12679,3,-1.0,1,1,1
12680,4,6.5,1,2,1
12681,2,-1.0,0,2,0
12682,0,0.0,0,2,1
12683,0,0.0,0,2,1
12684,0,0.0,0,2,1
12685,0,0.0,0,2,1
12686,0,0.0,0,2,1
12687,0,0.0,0,2,1
12688,4,-1.0,0,2,1
12689,1,6.5,0,2,0
12690,3,6.5,1,1,0
12691,2,-1.0,0,2,0
12692,3,-1.0,0,2,1
12693,3,-1.0,0,3,1
12694,2,6.5,0,4,1
12695,4,-1.0,1,4,2
12696,1,-1.0,1,4,1
12697,1,-1.0,1,3,1
12698,4,6.5,1,2,1
12699,2,-1.0,0,2,0
12700,2,-1.0,0,2,1
12701,3,-1.0,0,2,2
12702,3,-1.0,0,3,2
12703,2,6.5,0,4,2
12704,4,-1.0,1,4,3
12705,4,-1.0,1,4,2
12706,4,-1.0,1,4,1
12707,1,-1.0,1,4,0
12708,1,6.5,1,3,0
12709,1,-1.0,0,2,0
12710,2,6.5,0,1,0
12711,3,-1.0,1,1,1
12712,4,6.5,1,2,1
12713,2,-1.0,0,2,0
12714,2,-1.0,0,2,1
12715,2,-1.0,0,2,2
12716,2,6.5,0,2,3
12717,4,-1.0,1,2,4
12718,4,-1.0,1,2,3
12719,4,-1.0,1,2,2
12720,4,6.5,1,2,1
12721,2,-1.0,0,2,0
12722,2,-1.0,0,2,1
12723,0,0.0,0,2,2
12724,3,-1.0,0,2,2
12725,3,-1.0,0,3,2
12726,2,6.5,0,4,2
12727,4,-1.0,1,4,3
12728,4,-1.0,1,4,2
12729,1,-1.0,1,4,1
12730,4,-1.0,1,3,1
12731,1,6.5,1,3,0
12732,2,-1.0,0,2,0
12733,2,-1.0,0,2,1
12734,2,6.5,0,2,2
12735,4,-1.0,1,2,3
12736,4,-1.0,1,2,2
12737,4,6.5,1,2,1
