step,agent_y,agent_x,agent_load,rew,action,put/take
800,2,0,0,0.0,0,stay
801,2,0,0,0.0,0,stay
802,2,0,0,0.0,0,stay
803,2,0,0,0.0,0,stay
804,2,0,0,0.0,0,stay
805,2,0,0,0.0,0,stay
806,2,0,0,0.0,0,stay
807,2,1,0,-1.0,2,walk
808,2,2,0,-1.0,2,walk
809,2,3,0,-1.0,2,walk
810,2,4,0,-1.0,2,walk
811,3,4,1,6.5,3,take
812,3,4,1,0.0,0,stay
813,3,4,1,0.0,0,stay
814,3,4,1,0.0,0,stay
815,3,4,1,0.0,0,stay
816,4,4,1,-1.0,3,walk
817,4,3,1,-1.0,4,walk
818,4,2,2,6.5,4,take
819,4,3,2,-1.0,2,walk
820,4,4,2,-1.0,2,walk
821,3,4,3,6.5,1,take
822,3,3,3,-1.0,4,walk
823,3,2,3,-1.0,4,walk
824,3,1,3,-1.0,4,walk
825,3,0,3,-1.0,4,walk
826,2,0,0,21.5,1,put
827,2,1,0,-1.0,2,walk
828,2,2,1,6.5,2,take
829,2,3,1,-1.0,2,walk
830,1,3,2,6.5,1,take
831,1,4,2,-1.0,2,walk
832,2,4,3,6.5,3,take
833,2,3,3,-1.0,4,walk
834,2,2,3,-1.0,4,walk
835,2,1,3,-1.0,4,walk
836,2,0,0,21.5,4,put
837,2,1,0,-1.0,2,walk
838,2,2,0,-1.0,2,walk
839,3,2,1,6.5,3,take
840,2,2,1,-1.0,1,walk
841,3,2,1,-1.0,3,walk
842,3,1,1,-1.0,4,walk
843,4,1,2,6.5,3,take
844,4,1,2,0.0,0,stay
845,4,1,2,0.0,0,stay
846,4,1,2,0.0,0,stay
847,4,1,2,0.0,0,stay
848,4,1,2,0.0,0,stay
849,4,1,2,0.0,0,stay
850,4,2,2,-1.0,2,walk
851,4,3,2,-1.0,2,walk
852,4,4,2,-1.0,2,walk
853,3,4,2,-1.0,1,walk
854,2,4,3,6.5,1,take
855,2,3,3,-1.0,4,walk
856,2,2,3,-1.0,4,walk
857,2,1,3,-1.0,4,walk
858,2,0,0,21.5,4,put
859,2,0,0,0.0,0,stay
860,2,0,0,0.0,0,stay
861,2,0,0,0.0,0,stay
862,2,1,0,-1.0,2,walk
863,2,2,0,-1.0,2,walk
864,2,3,0,-1.0,2,walk
865,3,3,1,6.5,3,take
866,3,2,1,-1.0,4,walk
867,4,2,2,6.5,3,take
868,4,3,2,-1.0,2,walk
869,4,2,2,-1.0,4,walk
870,4,1,2,-1.0,4,walk
871,4,0,2,-1.0,4,walk
872,3,0,3,6.5,1,put
873,2,0,0,21.5,1,put
874,2,1,0,-1.0,2,walk
875,1,1,0,-1.0,1,walk
876,0,1,1,6.5,1,take
877,0,2,1,-1.0,2,walk
878,0,3,1,-1.0,2,walk
879,1,3,2,6.5,3,take
880,1,3,2,0.0,0,stay
881,1,3,2,0.0,0,stay
882,1,3,2,0.0,0,stay
883,1,3,2,0.0,0,stay
884,1,3,2,0.0,0,stay
885,1,3,2,0.0,0,stay
886,1,3,2,0.0,0,stay
887,1,3,2,0.0,0,stay
888,1,3,2,0.0,0,stay
889,1,3,2,0.0,0,stay
890,1,3,2,0.0,0,stay
891,1,3,2,0.0,0,stay
892,2,3,2,-1.0,3,walk
893,3,3,3,6.5,3,take
894,3,2,3,-1.0,4,walk
895,3,1,3,-1.0,4,walk
896,3,0,3,-1.0,4,walk
897,2,0,0,21.5,1,put
898,2,1,0,-1.0,2,walk
899,2,2,0,-1.0,2,walk
900,2,3,0,-1.0,2,walk
901,2,4,1,6.5,2,take
902,1,4,2,6.5,1,take
903,2,4,2,-1.0,3,walk
904,2,3,2,-1.0,4,walk
905,2,2,3,6.5,4,take
906,2,1,3,-1.0,4,walk
907,2,0,0,21.5,4,put
908,2,1,0,-1.0,2,walk
909,2,2,1,6.5,2,take
910,2,2,1,0.0,0,stay
911,2,2,1,0.0,0,stay
912,2,2,1,0.0,0,stay
913,2,2,2,7.5,0,take
914,2,2,2,0.0,0,stay
915,2,3,3,6.5,2,take
916,2,2,3,-1.0,4,walk
917,2,1,3,-1.0,4,walk
918,2,0,0,21.5,4,put
919,2,1,0,-1.0,2,walk
920,2,2,0,-1.0,2,walk
921,2,3,0,-1.0,2,walk
922,2,4,0,-1.0,2,walk
923,1,4,1,6.5,1,take
924,1,4,1,0.0,0,stay
925,1,4,1,0.0,0,stay
926,1,4,1,0.0,0,stay
927,2,4,1,-1.0,3,walk
928,3,4,2,6.5,3,take
929,3,4,2,0.0,0,stay
930,2,4,2,-1.0,1,walk
931,2,3,2,-1.0,4,walk
932,2,2,2,-1.0,4,walk
933,1,2,2,-1.0,1,walk
934,1,1,2,-1.0,4,walk
935,0,1,3,6.5,1,take
936,0,0,3,-1.0,4,walk
937,1,0,3,-1.0,3,walk
938,2,0,0,21.5,3,put
939,2,1,0,-1.0,2,walk
940,3,1,0,-1.0,3,walk
941,3,2,0,-1.0,2,walk
942,3,3,0,-1.0,2,walk
943,4,3,1,6.5,3,take
944,4,3,1,0.0,0,stay
945,4,3,1,0.0,0,stay
946,4,3,1,0.0,0,stay
947,4,3,1,0.0,0,stay
948,4,3,1,0.0,0,stay
949,4,4,1,-1.0,2,walk
950,3,4,1,-1.0,1,walk
951,2,4,1,-1.0,1,walk
952,1,4,2,6.5,1,take
953,0,4,3,6.5,1,take
954,1,4,3,-1.0,3,walk
955,2,4,3,-1.0,3,walk
956,2,3,3,-1.0,4,walk
957,2,2,3,-1.0,4,walk
958,2,1,3,-1.0,4,walk
959,2,0,0,21.5,4,put
960,2,1,0,-1.0,2,walk
961,2,2,0,-1.0,2,walk
962,2,3,1,6.5,2,take
963,1,3,1,-1.0,1,walk
964,0,3,2,6.5,1,take
965,0,3,2,0.0,0,stay
966,0,4,2,-1.0,2,walk
967,1,4,2,-1.0,3,walk
968,2,4,3,6.5,3,take
969,2,3,3,-1.0,4,walk
970,2,2,3,-1.0,4,walk
971,2,1,3,-1.0,4,walk
972,2,0,0,21.5,4,put
973,2,0,0,0.0,0,stay
974,2,0,0,0.0,0,stay
975,2,1,1,6.5,2,take
976,2,2,1,-1.0,2,walk
977,2,3,1,-1.0,2,walk
978,2,4,1,-1.0,2,walk
979,1,4,2,6.5,1,take
980,2,4,2,-1.0,3,walk
981,3,4,2,-1.0,3,walk
982,4,4,2,-1.0,3,walk
983,4,3,3,6.5,4,take
984,4,2,3,-1.0,4,walk
985,4,1,3,-1.0,4,walk
986,4,0,3,-1.0,4,walk
987,3,0,3,-1.0,1,walk
988,2,0,0,21.5,1,put
989,2,1,0,-1.0,2,walk
990,3,1,0,-1.0,3,walk
991,3,2,0,-1.0,2,walk
992,3,3,0,-1.0,2,walk
993,4,3,1,6.5,3,take
994,3,3,1,-1.0,1,walk
995,2,3,1,-1.0,1,walk
996,1,3,2,6.5,1,take
997,1,4,2,-1.0,2,walk
998,2,4,3,6.5,3,take
999,2,3,3,-1.0,4,walk
1000,2,0,0,0.0,0,stay
1001,2,0,0,0.0,0,stay
1002,2,0,0,0.0,0,stay
1003,2,1,0,-1.0,2,walk
1004,2,2,0,-1.0,2,walk
1005,1,2,1,6.5,1,take
1006,1,3,1,-1.0,2,walk
1007,0,3,2,6.5,1,take
1008,0,3,2,0.0,0,stay
1009,0,3,2,0.0,0,stay
1010,0,3,2,0.0,0,stay
1011,0,3,2,0.0,0,stay
1012,0,3,2,0.0,0,stay
1013,0,3,2,0.0,0,stay
1014,0,3,2,0.0,0,stay
1015,0,4,2,-1.0,2,walk
1016,1,4,2,-1.0,3,walk
1017,2,4,2,-1.0,3,walk
1018,3,4,2,-1.0,3,walk
1019,4,4,3,6.5,3,take
1020,3,4,3,-1.0,1,walk
1021,3,3,3,-1.0,4,walk
1022,3,2,3,-1.0,4,walk
1023,3,1,3,-1.0,4,walk
1024,3,0,3,-1.0,4,walk
1025,2,0,0,21.5,1,put
1026,2,1,0,-1.0,2,walk
1027,2,2,0,-1.0,2,walk
1028,2,3,0,-1.0,2,walk
1029,2,4,0,-1.0,2,walk
1030,1,4,0,-1.0,1,walk
1031,0,4,1,6.5,1,take
1032,0,3,1,-1.0,4,walk
1033,0,2,1,-1.0,4,walk
1034,0,1,1,-1.0,4,walk
1035,0,0,2,6.5,4,take
1036,0,0,2,0.0,0,stay
1037,0,0,2,0.0,0,stay
1038,0,0,2,0.0,0,stay
1039,0,0,2,0.0,0,stay
1040,0,0,2,0.0,0,stay
1041,0,0,2,0.0,0,stay
1042,0,0,2,0.0,0,stay
1043,0,0,2,0.0,0,stay
1044,0,0,2,0.0,0,stay
1045,0,1,2,-1.0,2,walk
1046,0,2,2,-1.0,2,walk
1047,0,2,3,7.5,0,take
1048,0,1,3,-1.0,4,walk
1049,0,0,3,-1.0,4,walk
1050,1,0,3,-1.0,3,walk
1051,2,0,0,21.5,3,put
1052,2,1,0,-1.0,2,walk
1053,2,2,1,6.5,2,take
1054,2,1,1,-1.0,4,walk
1055,2,0,0,6.5,4,take
1056,3,0,1,6.5,3,take
1057,4,0,2,6.5,3,take
1058,4,1,2,-1.0,2,walk
1059,4,2,2,-1.0,2,walk
1060,3,2,3,6.5,1,take
1061,3,1,3,-1.0,4,walk
1062,3,0,3,-1.0,4,walk
1063,2,0,0,21.5,1,put
1064,2,0,0,0.0,0,stay
1065,2,0,0,0.0,0,stay
1066,2,0,0,0.0,0,stay
1067,2,1,0,-1.0,2,walk
1068,1,1,1,6.5,1,take
1069,1,1,1,0.0,0,stay
1070,1,1,1,0.0,0,stay
1071,1,1,1,0.0,0,stay
1072,1,1,1,0.0,0,stay
1073,1,1,1,0.0,0,stay
1074,1,1,1,0.0,0,stay
1075,1,1,1,0.0,0,stay
1076,1,1,1,0.0,0,stay
1077,1,1,1,0.0,0,stay
1078,1,1,1,0.0,0,stay
1079,1,1,1,0.0,0,stay
1080,1,1,1,0.0,0,stay
1081,1,1,1,0.0,0,stay
1082,1,1,1,0.0,0,stay
1083,1,1,1,0.0,0,stay
1084,1,1,1,0.0,0,stay
1085,1,1,1,0.0,0,stay
1086,1,1,1,0.0,0,stay
1087,1,1,1,0.0,0,stay
1088,1,1,1,0.0,0,stay
1089,1,1,1,0.0,0,stay
1090,1,1,1,0.0,0,stay
1091,1,1,1,0.0,0,stay
1092,1,1,1,0.0,0,stay
1093,1,1,1,0.0,0,stay
1094,1,2,2,6.5,2,take
1095,2,2,2,-1.0,3,walk
1096,3,2,2,-1.0,3,walk
1097,4,2,3,6.5,3,take
1098,4,1,3,-1.0,4,walk
1099,4,0,3,-1.0,4,walk
1100,3,0,3,-1.0,1,walk
1101,2,0,0,21.5,1,put
1102,2,1,0,-1.0,2,walk
1103,1,1,0,-1.0,1,walk
1104,1,2,0,-1.0,2,walk
1105,0,2,1,6.5,1,take
1106,0,2,2,7.5,0,take
1107,0,3,3,6.5,2,take
1108,0,2,3,-1.0,4,walk
1109,0,1,3,-1.0,4,walk
1110,0,0,3,-1.0,4,walk
1111,1,0,3,-1.0,3,walk
1112,2,0,0,21.5,3,put
1113,2,1,0,-1.0,2,walk
1114,2,2,1,6.5,2,take
1115,2,1,1,-1.0,4,walk
1116,1,1,2,6.5,1,take
1117,1,2,2,-1.0,2,walk
1118,1,3,2,-1.0,2,walk
1119,2,3,2,-1.0,3,walk
1120,2,4,2,-1.0,2,walk
1121,3,4,3,6.5,3,take
1122,3,3,3,-1.0,4,walk
1123,3,2,3,-1.0,4,walk
1124,3,1,3,-1.0,4,walk
1125,3,0,3,-1.0,4,walk
1126,2,0,0,21.5,1,put
1127,2,0,0,0.0,0,stay
1128,2,0,0,0.0,0,stay
1129,2,0,0,0.0,0,stay
1130,2,0,0,0.0,0,stay
1131,2,0,0,0.0,0,stay
1132,2,0,0,0.0,0,stay
1133,2,1,0,-1.0,2,walk
1134,2,2,0,-1.0,2,walk
1135,1,2,1,6.5,1,take
1136,2,2,1,-1.0,3,walk
1137,3,2,1,-1.0,3,walk
1138,3,3,1,-1.0,2,walk
1139,4,3,2,6.5,3,take
1140,4,3,2,0.0,0,stay
1141,4,3,2,0.0,0,stay
1142,4,3,2,0.0,0,stay
1143,4,3,2,0.0,0,stay
1144,4,3,2,0.0,0,stay
1145,4,3,2,0.0,0,stay
1146,4,3,2,0.0,0,stay
1147,4,3,2,0.0,0,stay
1148,4,3,2,0.0,0,stay
1149,4,3,2,0.0,0,stay
1150,4,3,2,0.0,0,stay
1151,4,3,2,0.0,0,stay
1152,4,3,2,0.0,0,stay
1153,4,3,2,0.0,0,stay
1154,4,3,2,0.0,0,stay
1155,4,3,2,0.0,0,stay
1156,4,3,2,0.0,0,stay
1157,3,3,2,-1.0,1,walk
1158,3,2,2,-1.0,4,walk
1159,2,2,2,-1.0,1,walk
1160,1,2,3,6.5,1,take
1161,1,1,3,-1.0,4,walk
1162,1,0,3,-1.0,4,walk
1163,2,0,0,21.5,3,put
1164,2,1,0,-1.0,2,walk
1165,1,1,0,-1.0,1,walk
1166,1,2,0,-1.0,2,walk
1167,0,2,1,6.5,1,take
1168,0,3,1,-1.0,2,walk
1169,1,3,1,-1.0,3,walk
1170,2,3,1,-1.0,3,walk
1171,3,3,2,6.5,3,take
1172,3,3,2,0.0,0,stay
1173,3,3,2,0.0,0,stay
1174,3,2,3,6.5,4,take
1175,3,1,3,-1.0,4,walk
1176,3,0,3,-1.0,4,walk
1177,2,0,0,21.5,1,put
1178,2,0,0,0.0,0,stay
1179,2,0,0,0.0,0,stay
1180,2,0,0,0.0,0,stay
1181,2,0,0,0.0,0,stay
1182,2,0,0,0.0,0,stay
1183,2,0,0,0.0,0,stay
1184,2,0,0,0.0,0,stay
1185,2,0,0,0.0,0,stay
1186,2,0,0,0.0,0,stay
1187,2,0,0,0.0,0,stay
1188,2,0,0,0.0,0,stay
1189,2,0,0,0.0,0,stay
1190,2,0,0,0.0,0,stay
1191,2,0,0,0.0,0,stay
1192,2,1,0,-1.0,2,walk
1193,2,2,1,6.5,2,take
1194,3,2,2,6.5,3,take
1195,3,2,2,0.0,0,stay
1196,3,2,2,0.0,0,stay
1197,3,2,2,0.0,0,stay
1198,4,2,3,6.5,3,take
1199,4,1,3,-1.0,4,walk
1200,2,0,0,0.0,0,stay
1201,2,0,0,0.0,0,stay
1202,2,0,0,0.0,0,stay
1203,2,0,0,0.0,0,stay
1204,2,1,0,-1.0,2,walk
1205,3,1,0,-1.0,3,walk
1206,3,2,0,-1.0,2,walk
1207,4,2,1,6.5,3,take
1208,4,2,1,0.0,0,stay
1209,4,2,1,0.0,0,stay
1210,4,2,1,0.0,0,stay
1211,4,2,1,0.0,0,stay
1212,4,2,1,0.0,0,stay
1213,4,3,2,6.5,2,take
1214,4,2,2,-1.0,4,walk
1215,4,1,2,-1.0,4,walk
1216,4,0,2,-1.0,4,walk
1217,3,0,2,-1.0,1,walk
1218,2,0,0,14.0,1,put
1219,1,0,0,-1.0,1,walk
1220,0,0,1,6.5,1,take
1221,0,1,1,-1.0,2,walk
1222,0,2,1,-1.0,2,walk
1223,1,2,2,6.5,3,take
1224,1,3,2,-1.0,2,walk
1225,1,4,3,6.5,2,take
1226,2,4,3,-1.0,3,walk
1227,2,3,3,-1.0,4,walk
1228,2,2,3,-1.0,4,walk
1229,2,1,3,-1.0,4,walk
1230,2,0,0,21.5,4,put
1231,2,0,0,0.0,0,stay
1232,2,0,0,0.0,0,stay
1233,2,0,0,0.0,0,stay
1234,2,1,0,-1.0,2,walk
1235,2,2,0,-1.0,2,walk
1236,1,2,0,-1.0,1,walk
1237,1,3,0,-1.0,2,walk
1238,0,3,1,6.5,1,take
1239,0,4,2,6.5,2,take
1240,0,3,3,6.5,4,take
1241,0,2,3,-1.0,4,walk
1242,0,1,3,-1.0,4,walk
1243,0,0,3,-1.0,4,walk
1244,1,0,3,-1.0,3,walk
1245,2,0,0,21.5,3,put
1246,2,0,0,0.0,0,stay
1247,2,0,0,0.0,0,stay
1248,2,0,0,0.0,0,stay
1249,2,0,0,0.0,0,stay
1250,2,0,0,0.0,0,stay
1251,2,0,0,0.0,0,stay
1252,2,0,0,0.0,0,stay
1253,2,0,0,0.0,0,stay
1254,2,0,0,0.0,0,stay
1255,2,0,0,0.0,0,stay
1256,2,0,0,0.0,0,stay
1257,2,0,0,0.0,0,stay
1258,2,0,0,0.0,0,stay
1259,2,0,0,0.0,0,stay
1260,2,0,0,0.0,0,stay
1261,2,0,0,0.0,0,stay
1262,2,1,0,-1.0,2,walk
1263,2,2,0,-1.0,2,walk
1264,2,1,1,6.5,4,put
1265,2,2,1,-1.0,2,walk
1266,2,3,1,-1.0,2,walk
1267,1,3,2,6.5,1,take
1268,1,3,2,0.0,0,stay
1269,1,3,2,0.0,0,stay
1270,1,2,2,-1.0,4,walk
1271,1,1,2,-1.0,4,walk
1272,1,0,3,6.5,4,take
1273,2,0,0,21.5,3,put
1274,2,1,0,-1.0,2,walk
1275,1,1,1,6.5,1,take
1276,1,2,1,-1.0,2,walk
1277,1,3,2,6.5,2,take
1278,2,3,2,-1.0,3,walk
1279,2,4,2,-1.0,2,walk
1280,3,4,3,6.5,3,take
1281,3,3,3,-1.0,4,walk
1282,3,2,3,-1.0,4,walk
1283,3,1,3,-1.0,4,walk
1284,3,0,3,-1.0,4,walk
1285,2,0,0,21.5,1,put
1286,3,0,0,-1.0,3,walk
1287,4,0,1,6.5,3,take
1288,3,0,1,-1.0,1,walk
1289,2,0,0,6.5,1,take
1290,1,0,0,-1.0,1,walk
1291,0,0,1,6.5,1,take
1292,0,1,1,-1.0,2,walk
1293,0,2,1,-1.0,2,walk
1294,0,3,2,6.5,2,take
1295,0,4,2,-1.0,2,walk
1296,1,4,3,6.5,3,take
1297,2,4,3,-1.0,3,walk
1298,2,3,3,-1.0,4,walk
1299,2,2,3,-1.0,4,walk
1300,2,1,3,-1.0,4,walk
1301,2,0,0,21.5,4,put
1302,2,1,0,-1.0,2,walk
1303,2,2,1,6.5,2,take
1304,2,2,1,0.0,0,stay
1305,2,2,1,0.0,0,stay
1306,2,3,1,-1.0,2,walk
1307,2,4,1,-1.0,2,walk
1308,3,4,2,6.5,3,take
1309,3,4,2,0.0,0,stay
1310,2,4,2,-1.0,1,walk
1311,2,3,2,-1.0,4,walk
1312,1,3,3,6.5,1,take
1313,1,2,3,-1.0,4,walk
1314,1,1,3,-1.0,4,walk
1315,1,0,3,-1.0,4,walk
1316,2,0,0,21.5,3,put
1317,2,1,0,-1.0,2,walk
1318,2,2,0,-1.0,2,walk
1319,1,2,1,6.5,1,take
1320,1,2,1,0.0,0,stay
1321,1,2,1,0.0,0,stay
1322,1,2,1,0.0,0,stay
1323,1,1,1,-1.0,4,walk
1324,1,0,2,6.5,4,take
1325,1,1,2,-1.0,2,walk
1326,1,2,2,-1.0,2,walk
1327,1,3,2,-1.0,2,walk
1328,1,4,3,6.5,2,take
1329,2,4,3,-1.0,3,walk
1330,2,3,3,-1.0,4,walk
1331,2,2,3,-1.0,4,walk
1332,2,1,3,-1.0,4,walk
1333,2,0,0,21.5,4,put
1334,2,1,1,6.5,2,take
1335,2,0,0,6.5,4,take
1336,3,0,0,-1.0,3,walk
1337,4,0,1,6.5,3,take
1338,4,1,1,-1.0,2,walk
1339,4,2,1,-1.0,2,walk
1340,3,2,2,6.5,1,take
1341,3,3,2,-1.0,2,walk
1342,3,4,2,-1.0,2,walk
1343,4,4,3,6.5,3,take
1344,3,4,3,-1.0,1,walk
1345,3,3,3,-1.0,4,walk
1346,3,2,3,-1.0,4,walk
1347,3,1,3,-1.0,4,walk
1348,3,0,3,-1.0,4,walk
1349,2,0,0,21.5,1,put
1350,2,1,0,-1.0,2,walk
1351,2,2,1,6.5,2,take
1352,2,3,1,-1.0,2,walk
1353,3,3,1,-1.0,3,walk
1354,3,2,1,-1.0,4,walk
1355,4,2,2,6.5,3,take
1356,3,2,2,-1.0,1,walk
1357,2,2,2,-1.0,1,walk
1358,1,2,3,6.5,1,take
1359,1,1,3,-1.0,4,walk
1360,1,0,3,-1.0,4,walk
1361,2,0,0,21.5,3,put
1362,2,1,0,-1.0,2,walk
1363,1,1,0,-1.0,1,walk
1364,0,1,1,6.5,1,take
1365,0,1,1,0.0,0,stay
1366,0,1,1,0.0,0,stay
1367,0,1,1,0.0,0,stay
1368,0,1,1,0.0,0,stay
1369,0,1,1,0.0,0,stay
1370,0,1,1,0.0,0,stay
1371,0,1,1,0.0,0,stay
1372,1,1,2,6.5,3,take
1373,1,1,2,0.0,0,stay
1374,1,1,2,0.0,0,stay
1375,1,1,2,0.0,0,stay
1376,1,1,2,0.0,0,stay
1377,1,1,2,0.0,0,stay
1378,1,1,2,0.0,0,stay
1379,1,1,2,0.0,0,stay
1380,1,0,3,6.5,4,take
1381,2,0,0,21.5,3,put
1382,2,0,0,0.0,0,stay
1383,2,0,0,0.0,0,stay
1384,2,0,0,0.0,0,stay
1385,2,0,0,0.0,0,stay
1386,2,1,0,-1.0,2,walk
1387,2,2,0,-1.0,2,walk
1388,2,3,0,-1.0,2,walk
1389,3,3,1,6.5,3,take
1390,3,4,1,-1.0,2,walk
1391,2,4,1,-1.0,1,walk
1392,1,4,2,6.5,1,take
1393,0,4,3,6.5,1,take
1394,1,4,3,-1.0,3,walk
1395,2,4,3,-1.0,3,walk
1396,2,3,3,-1.0,4,walk
1397,2,2,3,-1.0,4,walk
1398,2,1,3,-1.0,4,walk
1399,2,0,0,21.5,4,put
1400,2,0,0,0.0,0,stay
1401,2,0,0,0.0,0,stay
1402,2,0,0,0.0,0,stay
1403,2,0,0,0.0,0,stay
1404,2,0,0,0.0,0,stay
1405,2,1,0,-1.0,2,walk
1406,3,1,0,-1.0,3,walk
1407,3,2,0,-1.0,2,walk
1408,3,3,0,-1.0,2,walk
1409,4,3,1,6.5,3,take
1410,4,3,1,0.0,0,stay
1411,4,3,1,0.0,0,stay
1412,3,3,1,-1.0,1,walk
1413,3,2,1,-1.0,4,walk
1414,2,2,1,-1.0,1,walk
1415,3,2,2,6.5,3,take
1416,2,2,2,-1.0,1,walk
1417,1,2,2,-1.0,1,walk
1418,1,1,2,-1.0,4,walk
1419,0,1,3,6.5,1,take
1420,0,0,3,-1.0,4,walk
1421,1,0,3,-1.0,3,walk
1422,2,0,0,21.5,3,put
1423,2,0,0,0.0,0,stay
1424,2,1,0,-1.0,2,walk
1425,2,2,1,6.5,2,take
1426,3,2,1,-1.0,3,walk
1427,4,2,2,6.5,3,take
1428,4,2,2,0.0,0,stay
1429,4,2,2,0.0,0,stay
1430,4,1,2,-1.0,4,walk
1431,4,0,2,-1.0,4,walk
1432,3,0,2,-1.0,1,walk
1433,2,0,0,14.0,1,put
1434,1,0,1,6.5,1,take
1435,1,1,1,-1.0,2,walk
1436,1,2,2,6.5,2,take
1437,1,3,2,-1.0,2,walk
1438,2,3,3,6.5,3,take
1439,2,2,3,-1.0,4,walk
1440,2,1,3,-1.0,4,walk
1441,2,0,0,21.5,4,put
1442,2,1,0,-1.0,2,walk
1443,1,1,0,-1.0,1,walk
1444,0,1,1,6.5,1,take
1445,0,1,2,7.5,0,take
1446,0,2,3,6.5,2,take
1447,0,1,3,-1.0,4,walk
1448,0,0,3,-1.0,4,walk
1449,1,0,3,-1.0,3,walk
1450,2,0,0,21.5,3,put
1451,2,1,0,-1.0,2,walk
1452,3,1,0,-1.0,3,walk
1453,3,2,0,-1.0,2,walk
1454,3,3,0,-1.0,2,walk
1455,4,3,1,6.5,3,take
1456,3,3,1,-1.0,1,walk
1457,3,2,1,-1.0,4,walk
1458,2,2,2,6.5,1,take
1459,2,1,2,-1.0,4,walk
1460,3,1,3,6.5,3,take
1461,3,0,3,-1.0,4,walk
1462,2,0,0,21.5,1,put
1463,2,1,0,-1.0,2,walk
1464,2,2,0,-1.0,2,walk
1465,2,3,0,-1.0,2,walk
1466,2,4,1,6.5,2,take
1467,2,3,1,-1.0,4,walk
1468,1,3,1,-1.0,1,walk
1469,1,2,1,-1.0,4,walk
1470,0,2,2,6.5,1,take
1471,0,3,3,6.5,2,take
1472,0,2,3,-1.0,4,walk
1473,0,1,3,-1.0,4,walk
1474,0,0,3,-1.0,4,walk
1475,1,0,3,-1.0,3,walk
1476,2,0,0,21.5,3,put
1477,2,1,0,-1.0,2,walk
1478,2,2,1,6.5,2,take
1479,2,3,2,6.5,2,take
1480,1,3,3,6.5,1,take
1481,1,2,3,-1.0,4,walk
1482,1,1,3,-1.0,4,walk
1483,1,0,3,-1.0,4,walk
1484,2,0,0,21.5,3,put
1485,2,1,0,-1.0,2,walk
1486,2,2,0,-1.0,2,walk
1487,2,3,0,-1.0,2,walk
1488,2,4,1,6.5,2,take
1489,3,4,2,6.5,3,take
1490,3,3,2,-1.0,4,walk
1491,3,2,2,-1.0,4,walk
1492,3,1,2,-1.0,4,walk
1493,3,0,3,6.5,4,take
1494,2,0,0,21.5,1,put
1495,2,1,0,-1.0,2,walk
1496,2,2,1,6.5,2,take
1497,3,2,1,-1.0,3,walk
1498,3,3,1,-1.0,2,walk
1499,4,3,2,6.5,3,take
1500,4,4,2,-1.0,2,walk
1501,3,4,2,-1.0,1,walk
1502,2,4,2,-1.0,1,walk
1503,1,4,3,6.5,1,take
1504,2,4,3,-1.0,3,walk
1505,2,3,3,-1.0,4,walk
1506,2,2,3,-1.0,4,walk
1507,2,1,3,-1.0,4,walk
1508,2,0,0,21.5,4,put
1509,2,0,0,0.0,0,stay
1510,2,0,0,0.0,0,stay
1511,2,0,0,0.0,0,stay
1512,2,0,0,0.0,0,stay
1513,2,1,0,-1.0,2,walk
1514,3,1,0,-1.0,3,walk
1515,3,2,0,-1.0,2,walk
1516,4,2,1,6.5,3,take
1517,3,2,1,-1.0,1,walk
1518,2,2,1,-1.0,1,walk
1519,1,2,1,-1.0,1,walk
1520,0,2,2,6.5,1,take
1521,0,2,2,0.0,0,stay
1522,0,1,2,-1.0,4,walk
1523,1,1,2,-1.0,3,walk
1524,2,1,2,-1.0,3,walk
1525,3,1,2,-1.0,3,walk
1526,4,1,3,6.5,3,take
1527,4,0,3,-1.0,4,walk
1528,3,0,3,-1.0,1,walk
1529,2,0,0,21.5,1,put
1530,2,1,0,-1.0,2,walk
1531,2,2,0,-1.0,2,walk
1532,2,3,0,-1.0,2,walk
1533,2,4,0,-1.0,2,walk
1534,1,4,1,6.5,1,take
1535,1,4,1,0.0,0,stay
1536,1,4,2,7.5,0,take
1537,0,4,3,6.5,1,take
1538,1,4,3,-1.0,3,walk
1539,2,4,3,-1.0,3,walk
1540,2,3,3,-1.0,4,walk
1541,2,2,3,-1.0,4,walk
1542,2,1,3,-1.0,4,walk
1543,2,0,0,21.5,4,put
1544,2,1,0,-1.0,2,walk
1545,2,2,0,-1.0,2,walk
1546,2,3,0,-1.0,2,walk
1547,1,3,1,6.5,1,take
1548,1,4,2,6.5,2,take
1549,0,4,3,6.5,1,take
1550,1,4,3,-1.0,3,walk
1551,2,4,3,-1.0,3,walk
1552,2,3,3,-1.0,4,walk
1553,2,2,3,-1.0,4,walk
1554,2,1,3,-1.0,4,walk
1555,2,0,0,21.5,4,put
1556,2,1,0,-1.0,2,walk
1557,2,2,0,-1.0,2,walk
1558,1,2,1,6.5,1,take
1559,2,2,1,-1.0,3,walk
1560,3,2,2,6.5,3,take
1561,3,1,2,-1.0,4,walk
1562,2,1,3,6.5,1,take
1563,2,0,0,21.5,4,put
1564,2,0,0,0.0,0,stay
1565,2,0,0,0.0,0,stay
1566,2,1,0,-1.0,2,walk
1567,2,2,0,-1.0,2,walk
1568,3,2,1,6.5,3,take
1569,2,2,1,-1.0,1,walk
1570,2,3,1,-1.0,2,walk
1571,1,3,2,6.5,1,take
1572,1,3,2,0.0,0,stay
1573,1,3,2,0.0,0,stay
1574,1,3,2,0.0,0,stay
1575,1,3,2,0.0,0,stay
1576,1,3,2,0.0,0,stay
